,bathroom,bedroom,code,date,description,direct,floor,ground_area,juridical,kitchen,length,link_image,livingroom,name_project,parking,price,road_width,specific_address,terrace,title,type,url_page,usable_area,width,ward,district,province,street
1002, Có,2 pn, MS294550,,None,,2 t, 80 m,Sổ Hồng, Có, 20 m,https://nhadat24h.net.vn/storage/product/13766/306327655-661211618896790-8116818460086611580-njpg-bak-638310653619281938-5.jpg, Có, NHÀ MỚI Chủ NGỢP NẶNG Xây ở ngay HXH PHƯỚC THIỆN 80m2 2 tầng nhỉnh 4 tỷ, Không,4300000000, 5 m,"Đường Phước Thiện, Long Bình", Không,NHÀ MỚI Chủ NGỢP NẶNG Xây ở ngay HXH PHƯỚC THIỆN 80m2 2 tầng nhỉnh 4 tỷ,0,https://nhadat24h.net.vn/du-an/nha-moi-chu-ngop-nang-xay-o-ngay-hxh-phuoc-thien-80m2-2-tang-nhinh-4-ty/294550, 80 m, 4 m,Long Bình,9,Hồ Chí Minh,None
1003, Có,6 pn, MS294548,,None,,4 t, 38 m,Sổ Đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/16639/405951046-840752417837052-9178369913714551151-n.jpg, Có, PHỐ CÁT LINH- NHÀ ĐẸP CHÍNH CHỦ - 10M RA MẶT PHỐ - 38M2- 6 TẦNG-NHINHr 5 .x TỶ, Không,5500000000, 3.5 m,"Đường Cát Linh, Cát Linh", Không,PHỐ CÁT LINH- NHÀ ĐẸP CHÍNH CHỦ - 10M RA MẶT PHỐ - 38M2- 6 TẦNG-NHINHr 5 .x TỶ,0,https://nhadat24h.net.vn/du-an/pho-cat-linh-nha-dep-chinh-chu-10m-ra-mat-pho-38m2-6-tang-nhinhr-5-x-ty/294548, 38 m, 33 m,Cát Linh,Đống Đa,Hà Nội,Cát Linh
1004, Có,1 pn, MS294551,,Bán Nhà cấp 4 mặt tiền Nguyễn Thiện Thuật phường An Hòa - TP Sa Đéc - Đồng Tháp.,Đông Bắc,2 t, 177 m,Sổ Hồng, Có, 23 m,https://nhadat24h.net.vn/storage/product/3289/75.jpg, Có," Bán nhà 2,7 tỷ phường An Hòa, TP Sa Đéc, Đồng Tháp 177m2,", Không,2700000000, 7 m,"Đường Nguyễn Thiện Thuật, An Hòa", Không,"Bán nhà 2,7 tỷ phường An Hòa, TP Sa Đéc, Đồng Tháp 177m2,",0,https://nhadat24h.net.vn/du-an/ban-nha-27-ty-phuong-an-hoa-tp-sa-dec-dong-thap-177m2/294551, 177 m, 6 m,An Hoà,None,Đồng Tháp,None
1005, Không,0, MS294556,,Liên hệ : 0911131666,,0, 68 m,Sổ Đỏ, Có, 10 m,https://nhadat24h.net.vn/storage/product/16897/20231212151539-96ff-wm.jpg, Có," Chính chủ cần bán căn hộ 68m2, full đồ với giá 2,1 tỷ. Nhận nhà ở ngay trước Tết", Không,2100000000, 1 m,"Đường Trường Sa, Đông Hội", Không,"Chính chủ cần bán căn hộ 68m2, full đồ với giá 2,1 tỷ. Nhận nhà ở ngay trước Tết",0,https://nhadat24h.net.vn/du-an/chinh-chu-can-ban-can-ho-68m2-full-do-voi-gia-21-ty-nhan-nha-o-ngay-truoc-tet/294556, 68 m, 6.8 m,Đông Hội,Đông Anh,Hà Nội,Trường Sa
1006, Có,5 pn, MS294553,,None,,3 t, 28 m,Sổ Đỏ, Có, 7 m,https://nhadat24h.net.vn/storage/product/14743/vuonchuoi-1.jpg, Có," Vườn Chuối Quận 3, Nhà 5 Tầng Ngang 3.5m Xe Hơi Đến Cửa, Nhỉnh 5 Tỷ", Không,5300000000, 4.5 m,"Đường Vườn Chuối, 4", Không,"Vườn Chuối Quận 3, Nhà 5 Tầng Ngang 3.5m Xe Hơi Đến Cửa, Nhỉnh 5 Tỷ",0,https://nhadat24h.net.vn/du-an/vuon-chuoi-quan-3-nha-5-tang-ngang-35m-xe-hoi-den-cua-nhinh-5-ty/294553, 28 m, 4 m,04,3,Hồ Chí Minh,Vườn Chuối
1007, Có,5 pn, MS294555,,None,,4 t, 90 m,Sổ Đỏ, Có, 15 m,https://nhadat24h.net.vn/storage/product/13487/toa-nha-91-pho-hue-2-1-2.jpg, Có," SIÊU  HIẾM, MẶT PHỐ CẦU GIẤY, LÔ GÓC: 90M2, MT6M, KINH DOANH THỜI TRANG, 48 TỶ", Không,48000000000, 40 m,"Đường Cầu Giấy, Xuân Thủy", Không,"SIÊU  HIẾM, MẶT PHỐ CẦU GIẤY, LÔ GÓC: 90M2, MT6M, KINH DOANH THỜI TRANG, 48 TỶ",0,https://nhadat24h.net.vn/du-an/sieu-hiem-mat-pho-cau-giay-lo-goc-90m2-mt6m-kinh-doanh-thoi-trang-48-ty/294555, 90 m, 6 m,None,Cầu Giấy,Hà Nội,Cầu Giấy
1008, Có,2 pn, MS294554,,None,,3 t, 69 m,Sổ Hồng, Có, 18.6 m,https://nhadat24h.net.vn/storage/product/3021/c1-1.jpg, Có," Kẹt ngân hàng, bán gấp trong 7 ngày nhà Xô Viết Nghệ Tĩnh, gần Quận 1, 69m2, chỉ 5 tỷ 100", Không,5100000000, 3 m,"Đường Xô Viết Nghệ Tĩnh, 21", Không,"Kẹt ngân hàng, bán gấp trong 7 ngày nhà Xô Viết Nghệ Tĩnh, gần Quận 1, 69m2, chỉ 5 tỷ 100",0,https://nhadat24h.net.vn/du-an/ket-ngan-hang-ban-gap-trong-7-ngay-nha-xo-viet-nghe-tinh-gan-quan-1-69m2-chi-5-ty-100/294554, 69 m, 3.8 m,21,Bình Thạnh,Hồ Chí Minh,Xô Viết Nghệ Tĩnh
1009, Có,5 pn, MS294558,,None,,4 t, 35 m,Sổ Đỏ, Có, 10 m,https://nhadat24h.net.vn/storage/product/15766/410410637-1019174362509852-5750745813776940387-n.jpg, Có," 35M - NHÀ 5 TẦNG, SẴN Ở, TÀI CHÍNH 2.95 TỶ LH 0916731784", Không,2950000000, 1 m,"Đường 32, Di Trạch", Không,"35M - NHÀ 5 TẦNG, SẴN Ở, TÀI CHÍNH 2.95 TỶ LH 0916731784",0,https://nhadat24h.net.vn/du-an/35m-nha-5-tang-san-o-tai-chinh-295-ty-lh-0916731784/294558, 35 m, 3.5 m,Di Trạch,Hoài Đức,Hà Nội,Quốc lộ 32
1010, Không,0, MS294559,,gọi ngay xem đất: 0922 868 898 - Chương.,,0, 255 m,Hợp đồng mua bán, Không, 17 m,https://nhadat24h.net.vn/storage/product/15916/z4971746961036-c66df1aa326ac781e8308fe1d021c982.jpg, Không," Lô biệt thự đối công viên, kđt Hà Quang 1, Nha Trang gần sông đẹp rẻ
giá chỉ 41 tr/m2", Không,10455000000, 13 m,"Đường sô 6, Phước Hải", Không,"Lô biệt thự đối công viên, kđt Hà Quang 1, Nha Trang gần sông đẹp rẻ
giá chỉ 41 tr/m2",0,https://nhadat24h.net.vn/du-an/lo-biet-thu-doi-cong-vien-kdt-ha-quang-1-nha-trang-gan-song-dep-re-gia-chi-41-trm2/294559, 255 m, 15 m,Phước Hải,None,Khánh Hòa,số 6B
1011, Có,4 pn, MS294557,,None,,4 t, 40 m,Sổ Đỏ, Có, 11.4 m,https://nhadat24h.net.vn/storage/product/15720/410098992-6450937671678258-5593427240109802055-n.jpg, Có, Bán nhà đẹp phân lô về ở luôn đón Tết ô tô tránh đỗ cổng Phố Quan Nhân 40m2x4 tầng nhỉnh 6 tỷ., Không,6150000000, 7 m,"Đường Quan Nhân, Nhân Chính", Không,Bán nhà đẹp phân lô về ở luôn đón Tết ô tô tránh đỗ cổng Phố Quan Nhân 40m2x4 tầng nhỉnh 6 tỷ.,0,https://nhadat24h.net.vn/du-an/ban-nha-dep-phan-lo-ve-o-luon-don-tet-o-to-tranh-do-cong-pho-quan-nhan-40m2x4-tang-nhinh-6-ty/294557, 40 m, 3.5 m,Nhân Chính,Thanh Xuân,Hà Nội,Quan Nhân
1013, Có,2 pn, MS294579,,None,Tây Nam,4 t, 60 m,Sổ Đỏ, Có, 13.2 m,https://nhadat24h.net.vn/storage/product/16005/409821455-122123800412089321-6218013738473544308-n.jpg, Có, NHÀ 2 TẦNG MẶT TIỀN - TĂNG NHƠN PHÚ A - 60M2 -4PN GIÁ 4TY8, Không,4800000000, 1 m,"Đường 102, Tăng Nhơn Phú A", Không,NHÀ 2 TẦNG MẶT TIỀN - TĂNG NHƠN PHÚ A - 60M2 -4PN GIÁ 4TY8,0,https://nhadat24h.net.vn/du-an/nha-2-tang-mat-tien-tang-nhon-phu-a-60m2-4pn-gia-4ty8/294579, 60 m, 4.5 m,Tăng Nhơn Phú A,9,Hồ Chí Minh,None
1014, Có,4 pn, MS294581,,None,,4 t, 55 m,Sổ Đỏ, Có, 15.7 m,https://nhadat24h.net.vn/storage/product/5835/2f9f4a0a9d19937959661c1cdbc6645fmd.jpg, Có, Bán nhà Hoàng Văn Thái Thanh Xuân 55m 4 tầng phân lô ô tô đỗ cửa nhà đẹp ở ngay nhỉnh 7 tỷ lh 0975124520, Không,7900000000, 5 m,"Đường Hoàng Văn Thái, Khương Mai", Không,Bán nhà Hoàng Văn Thái Thanh Xuân 55m 4 tầng phân lô ô tô đỗ cửa nhà đẹp ở ngay nhỉnh 7 tỷ lh 0975124520,0,https://nhadat24h.net.vn/du-an/ban-nha-hoang-van-thai-thanh-xuan-55m-4-tang-phan-lo-o-to-do-cua-nha-dep-o-ngay-nhinh-7-ty-lh-0975124520/294581, 55 m, 3.5 m,Khương Mai,Thanh Xuân,Hà Nội,Hoàng Văn Thái
1015, Có,1 pn, MS294583,,None,Tây Bắc,2 t, 60 m,Sổ Đỏ, Có, 13.2 m,https://nhadat24h.net.vn/storage/product/16005/409748231-122123806052089321-6306511040859818954-n.jpg, Có, NHÀ ĐẸP HIỆP BÌNH PHƯỚC - HẺM XE HƠI - 60M2 CHỈ 4TY5, Không,4500000000, 1 m,"Đường Quốc Lộ 13, Hiệp Bình Phước", Không,NHÀ ĐẸP HIỆP BÌNH PHƯỚC - HẺM XE HƠI - 60M2 CHỈ 4TY5,0,https://nhadat24h.net.vn/du-an/nha-dep-hiep-binh-phuoc-hem-xe-hoi-60m2-chi-4ty5/294583, 60 m, 4.5 m,Hiệp Bình Phước,Thủ Đức,Hồ Chí Minh,None
1016, Không,0, MS294589,,None,,0, 52 m,Sổ Đỏ, Không, 0 m,https://nhadat24h.net.vn/storage/product/16361/410067431-6641177059327371-1917559369102296917-n.jpg, Không," Bán đất Thanh Đàm, Thanh Lân 52m mt5m 3 tỷ hơn nở hậu vài phân", Không,3000000000, 2.5 m,"Đường thanh đàm, Lĩnh Nam", Không,"Bán đất Thanh Đàm, Thanh Lân 52m mt5m 3 tỷ hơn nở hậu vài phân",0,https://nhadat24h.net.vn/du-an/ban-dat-thanh-dam-thanh-lan-52m-mt5m-3-ty-hon-no-hau-vai-phan/294589, 52 m, 0 m,Lĩnh Nam,Hoàng Mai,Hà Nội,Thanh Đàm
1017, Có,5 pn, MS294562,,None,,4 t, 40 m,Sổ Đỏ, Có, 10 m,https://nhadat24h.net.vn/storage/product/5835/v1-4.jpg, Có, Bán nhà phân lô  Hoàng Văn Thái 40m 5 tầng lô góc 2 thoáng gần phố ở ngay chỉ 6 tỷ lh 0975124520, Không,6000000000, 3.5 m,"Đường Hoàng Văn Thái, Khương Mai", Không,Bán nhà phân lô  Hoàng Văn Thái 40m 5 tầng lô góc 2 thoáng gần phố ở ngay chỉ 6 tỷ lh 0975124520,0,https://nhadat24h.net.vn/du-an/ban-nha-phan-lo-hoang-van-thai-40m-5-tang-lo-goc-2-thoang-gan-pho-o-ngay-chi-6-ty-lh-0975124520/294562, 40 m, 4 m,Khương Mai,Thanh Xuân,Hà Nội,Hoàng Văn Thái
1018, Có,4 pn, MS294563,,Liên hệ xem nhà ngay 0975380296 Thuỳ Dung ,Bắc,4 t, 62 m,Sổ Đỏ, Có, 13 m,https://nhadat24h.net.vn/storage/product/8353/z4877331881825-5480b9274af5d4fb1e9126c971034352.jpg, Có," Bán nhà ngay sau mặt đường Thư Trung - Hải An, 62m 4 tầng GIÁ 3.1 tỉ", Không,3100000000, 2 m,"Đường Thư Trung, Đằng Lâm", Không,"Bán nhà ngay sau mặt đường Thư Trung - Hải An, 62m 4 tầng GIÁ 3.1 tỉ",0,https://nhadat24h.net.vn/du-an/ban-nha-ngay-sau-mat-duong-thu-trung-hai-an-62m-4-tang-gia-31-ti/294563, 62 m, 5 m,Đằng Lâm,Hải An,Hải Phòng,Thư Trung
1019, Không,4 pn, MS294567,,None,,4 t, 198 m,Sổ Đỏ, Có, 17 m,https://nhadat24h.net.vn/storage/product/11921/5.jpg, Có," BIỆT THỰ MẶT PHỐ- TT TÂN PHÚ - 200M2, 4 TẦNG, NGANG 12M - CHÍNH CHỦ GẤP BÁN", Không,0, 20 m,"Đường Trần Quang Cơ, Phú Thạnh", Không,"BIỆT THỰ MẶT PHỐ- TT TÂN PHÚ - 200M2, 4 TẦNG, NGANG 12M - CHÍNH CHỦ GẤP BÁN",0,https://nhadat24h.net.vn/du-an/biet-thu-mat-pho-tt-tan-phu-200m2-4-tang-ngang-12m-chinh-chu-gap-ban/294567, 198 m, 12 m,Phú Thạnh,Tân Phú,Hồ Chí Minh,Trần Quang Cơ
1021, Không,0, MS294564,,Lh xem đất: 0922 868 898 - Chương.,,0, 325 m,Sổ Đỏ, Không, 25 m,https://nhadat24h.net.vn/storage/product/15916/z4971799329552-e6934000ff36aaae4f4e644daaa65bf3.jpg, Không," Bán Lô Biệt Thự Khu dân cư Phú Ân Nam 2, Diên An, Diên Khánh, Sổ Đỏ Xây Tự Do 
Giá Rẻ Chỉ 17,5 tr/m2.", Không,5680000000, 13 m,"Đường 19, Diên An", Không,"Bán Lô Biệt Thự Khu dân cư Phú Ân Nam 2, Diên An, Diên Khánh, Sổ Đỏ Xây Tự Do 
Giá Rẻ Chỉ 17,5 tr/m2.",0,https://nhadat24h.net.vn/du-an/ban-lo-biet-thu-khu-dan-cu-phu-an-nam-2-dien-an-dien-khanh-so-do-xay-tu-do-gia-re-chi-175-trm2/294564, 325 m, 13 m,Diên An,Diên Khánh,Khánh Hòa,None
1023, Không,0, MS294574,,Gọi ngay xem đất 0852570296 ,Đông Nam,0, 72 m,Sổ Đỏ, Không, 23 m,https://nhadat24h.net.vn/storage/product/8399/z4950980378189-5fe65684be277ff0d174b41e7e42b37f.jpg, Không," Bán đất mặt đường Khúc Thừa Dụ, diện tích 72m GIÁ 5.2 tỉ vị trí đẹp", Không,5200000000, 9 m,"Đường Khúc Thừa Dụ, Vĩnh Niệm", Không,"Bán đất mặt đường Khúc Thừa Dụ, diện tích 72m GIÁ 5.2 tỉ vị trí đẹp",0,https://nhadat24h.net.vn/du-an/ban-dat-mat-duong-khuc-thua-du-dien-tich-72m-gia-52-ti-vi-tri-dep/294574, 72 m, 3.2 m,Vĩnh Niệm,Lê Chân,Hải Phòng,Khúc Thừa Dụ
1024, Không,0, MS294571,,None,,0, 105 m,Sổ Đỏ, Không, 21 m,https://nhadat24h.net.vn/storage/product/9393/6a536e291b42aeb076fe8c8363f58de5md.jpg, Không," Bán GẤP! Đất Phạm Khắc Quảng, view vườn hoa, kinh doanh, DT 105m2, MT 5m, giá 10 tỷ", Không,10000000000, 15 m,"Đường Phạm Khắc Quảng, Giang Biên", Không,"Bán GẤP! Đất Phạm Khắc Quảng, view vườn hoa, kinh doanh, DT 105m2, MT 5m, giá 10 tỷ",0,https://nhadat24h.net.vn/du-an/ban-gap-dat-pham-khac-quang-view-vuon-hoa-kinh-doanh-dt-105m2-mt-5m-gia-10-ty/294571, 105 m, 5 m,Giang Biên,Long Biên,Hà Nội,None
1025, Có,5 pn, MS294569,,"- Sổ đỏ chính chủ, pháp lý chuẩn, sẵn sàng giao dịch.",,4 t, 38 m,Sổ Đỏ, Có, 9 m,https://nhadat24h.net.vn/storage/product/16286/mua-ban-nha-rieng-xa-dan-dong-da-ha-noi-5-ty-7.jpg, Có, XÃ ĐÀN - ĐỐNG ĐA -LÔ GÓC - CỰC HIẾM - Ở NGAY - KIẾN TRÚC HIỆN ĐẠI- Nhỉnh 5 TỶ, Không,5350000000, 3 m,"Đường Xã Đàn, Phương Liên", Không,XÃ ĐÀN - ĐỐNG ĐA -LÔ GÓC - CỰC HIẾM - Ở NGAY - KIẾN TRÚC HIỆN ĐẠI- Nhỉnh 5 TỶ,0,https://nhadat24h.net.vn/du-an/xa-dan-dong-da-lo-goc-cuc-hiem-o-ngay-kien-truc-hien-dai-nhinh-5-ty/294569, 38 m, 4.2 m,Phương Liên,Đống Đa,Hà Nội,Xã Đàn
1026, Không,0, MS294575,,None,,0, 42 m,Sổ Hồng, Có, 14 m,https://nhadat24h.net.vn/storage/product/9595/403629561-2031621490554682-8542948736713149680-n.jpg, Có, BÁN NHÀ ĐƯỜNG HUỲNH VĂN BÁNH-42M2- CHỈ 4.7 TỶ., Không,4700000000, 4.5 m,"Đường Huỳnh Văn Bánh, 17", Không,BÁN NHÀ ĐƯỜNG HUỲNH VĂN BÁNH-42M2- CHỈ 4.7 TỶ.,0,https://nhadat24h.net.vn/du-an/ban-nha-duong-huynh-van-banh-42m2-chi-47-ty/294575, 42 m, 3 m,17,Phú Nhuận,Hồ Chí Minh,Huỳnh Văn Bánh
1027, Không,5 pn, MS294572,,None,,4 t, 30 m,Sổ Hồng, Có, 6 m,https://nhadat24h.net.vn/storage/product/9595/ban-nha-hem-xe-hoi-le-van-sy-2.jpg, Có, BÁN NHÀ CÁCH 1 CĂN RA HẺM XE HƠI LÊ VĂN SỸ-5 TẦNG-4PN CHỈ 4.3 TỶ., Không,4300000000, 4.5 m,"Đường Lê Văn Sỹ, 10", Không,BÁN NHÀ CÁCH 1 CĂN RA HẺM XE HƠI LÊ VĂN SỸ-5 TẦNG-4PN CHỈ 4.3 TỶ.,0,https://nhadat24h.net.vn/du-an/ban-nha-cach-1-can-ra-hem-xe-hoi-le-van-sy-5-tang-4pn-chi-43-ty/294572, 30 m, 5 m,10,Phú Nhuận,Hồ Chí Minh,Lê Văn Sỹ
1028, Không,0, MS294593,,None,,0, 32 m,Sổ Đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/16361/394382323-678488887679521-998196234556358080-n.jpg, Có," Bán nhà Nam Dư, Ngũ Nhạc 32m 4 tầng nhỉnh 2 tỷ hơn 50m ra oto", Không,2000000000, 3 m,"Đường Nam Dư, Lĩnh Nam", Không,"Bán nhà Nam Dư, Ngũ Nhạc 32m 4 tầng nhỉnh 2 tỷ hơn 50m ra oto",0,https://nhadat24h.net.vn/du-an/ban-nha-nam-du-ngu-nhac-32m-4-tang-nhinh-2-ty-hon-50m-ra-oto/294593, 32 m, 0 m,Lĩnh Nam,Hoàng Mai,Hà Nội,Nam Dư
1029, Không,0, MS294599,,None,,0, 80 m,Sổ Đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/16423/375296452-654665070061903-6546883182027041699-n.jpg, Có," Bán nhà phân lô Nam Dư, Thanh Lân 80m 5 tầng thang máy,oto, kinh doanh", Không,10500000000, 6 m,"Đường Nam Dư, Lĩnh Nam", Không,"Bán nhà phân lô Nam Dư, Thanh Lân 80m 5 tầng thang máy,oto, kinh doanh",0,https://nhadat24h.net.vn/du-an/ban-nha-phan-lo-nam-du-thanh-lan-80m-5-tang-thang-mayoto-kinh-doanh/294599, 80 m, 0 m,Lĩnh Nam,Hoàng Mai,Hà Nội,Nam Dư
1030, Không,0, MS294598,,None,,0, 80 m,Sổ Đỏ, Có, 0 m,https://nhadat24h.net.vn/storage/product/16361/375296452-654665070061903-6546883182027041699-n.jpg, Có," Bán nhà phân lô Nam Dư, Ngũ Nhạc 80m mt5m thang máy,oto, kinh doanh", Không,10500000000, 6 m,"Đường Nam Dư, Lĩnh Nam", Không,"Bán nhà phân lô Nam Dư, Ngũ Nhạc 80m mt5m thang máy,oto, kinh doanh",0,https://nhadat24h.net.vn/du-an/ban-nha-phan-lo-nam-du-ngu-nhac-80m-mt5m-thang-mayoto-kinh-doanh/294598, 80 m, 0 m,Lĩnh Nam,Hoàng Mai,Hà Nội,Nam Dư
1031, Không,0, MS294604,,None,,0, 32560 m,Sổ Đỏ, Không, 800 m,https://nhadat24h.net.vn/storage/product/7963/1jpg-12.jpg, Không," CHUYỂN NHƯỢNG DỰ ÁN KHU DÂN CƯ THỦ ĐỨC, 350 TỈ", Không,350000000000, 1 m,"Đường Nguyễn Duy Trinh, Bình Chiểu", Không,"CHUYỂN NHƯỢNG DỰ ÁN KHU DÂN CƯ THỦ ĐỨC, 350 TỈ",0,https://nhadat24h.net.vn/du-an/chuyen-nhuong-du-an-khu-dan-cu-thu-duc-350-ti/294604, 32560 m, 450 m,Bình Chiểu,Thủ Đức,Hồ Chí Minh,None
1032, Không,0, MS294603,,None,,0, 150 m,Sổ Hồng, Không, 20 m,https://nhadat24h.net.vn/storage/product/14471/212971355-1040-ban-dat-tho-cu-dat-o-quan-lien-chieu.jpg, Không," ►  Đất 2 Mặt Tiền Phước Lý, đường 10.5 Bùi Tấn Diên, 150m2, 5.6 tỷ", Không,5600000000, 11 m,"Đường Bùi Tấn Diên, Hòa Minh", Không,"►  Đất 2 Mặt Tiền Phước Lý, đường 10.5 Bùi Tấn Diên, 150m2, 5.6 tỷ",0,https://nhadat24h.net.vn/du-an/dat-2-mat-tien-phuoc-ly-duong-105-bui-tan-dien-150m2-56-ty/294603, 150 m, 8 m,Hòa Minh,Liên Chiểu,Đà Nẵng,Bùi Tấn Diên
1033, Có,21 pn, MS294601,,None,,3 t, 117 m,Sổ Đỏ, Có, 23.4 m,https://nhadat24h.net.vn/storage/product/15720/410776935-752492293576000-6302719118020081246-n.jpg, Có," Bán căn hộ chung cư GELEXIA RIVERSIDE 727 TAM TRINH 117m2 tầng Trung, nội thất VIP chỉ 4 tỷ.", Không,4000000000, 10 m,"Đường Tam Trinh, Yên Sở", Không,"Bán căn hộ chung cư GELEXIA RIVERSIDE 727 TAM TRINH 117m2 tầng Trung, nội thất VIP chỉ 4 tỷ.",0,https://nhadat24h.net.vn/du-an/ban-can-ho-chung-cu-gelexia-riverside-727-tam-trinh-117m2-tang-trung-noi-that-vip-chi-4-ty/294601, 117 m, 5 m,Yên Sở,Hoàng Mai,Hà Nội,Nguyễn Tam Trinh
1034, Không,0, MS294610,,"♻️ Kết nối hạ tầng giao thông : Phà Cát Lái, Vành đai 3, Đường 25C, Cao Tốc Bến Lức Long Thành...",,0, 1000 m,Sổ Hồng, Không, 50 m,https://nhadat24h.net.vn/storage/product/16415/62433b2b-1bd4-482a-9cb7-a3a9299a0973.jpg, Không," Cần bán đất vườn, đất Thổ vườn tại xã Vĩnh Thanh, Nhơn Trạch Đồng Nai", Không,4000000000, 1 m,"Đường Hương lộ 19, Vĩnh Thanh", Không,"Cần bán đất vườn, đất Thổ vườn tại xã Vĩnh Thanh, Nhơn Trạch Đồng Nai",0,https://nhadat24h.net.vn/du-an/can-ban-dat-vuon-dat-tho-vuon-tai-xa-vinh-thanh-nhon-trach-dong-nai/294610, 1000 m, 20 m,Vĩnh Thanh,Nhơn Trạch,Đồng Nai,None
1035, Có,1 pn, MS294608,,None,Tây,3 t, 100 m,Hợp đồng mua bán, Có, 20 m,https://nhadat24h.net.vn/storage/product/12169/z4943761643994-a09cc074e0e15fa1f024ae16f5c5b25c.jpg, Có," Bán nhà giá rẻ tại  khu phố 4B,  phường Trảng Dài, thành phố Biên Hòa, Đồng Nai", Không,1380000000, 5 m,"Đường Tỉnh lộ 768B, Trảng Dài", Không,"Bán nhà giá rẻ tại  khu phố 4B,  phường Trảng Dài, thành phố Biên Hòa, Đồng Nai",0,https://nhadat24h.net.vn/du-an/ban-nha-gia-re-tai-khu-pho-4b-phuong-trang-dai-thanh-pho-bien-hoa-dong-nai/294608, 100 m, 5 m,Trảng Dài,None,lộ 768B,None
1038, Có,4 pn, MS294618,,"Sổ đỏ chuẩn pháp lý, sẵn sàng giao dịch",,4 t, 72 m,Sổ Đỏ, Có, 4.5 m,https://nhadat24h.net.vn/storage/product/11106/z4875306563637-b41ca9ebb4ce1bb97b3b052941596c3c.jpg, Có, Bán Nhà Mặt Phố Thịnh Hào 1 Quận Đống Đa. 72m Mặt Tiền 16m Nhỉnh 14 Tỷ. Cam Kết Ảnh Thật Mô Tả Chính Xác. Chủ Cần Bán Nhanh. 5404, Không,14400000000, 15 m,"Đường Thịnh Hào, Hàng Bột", Không,Bán Nhà Mặt Phố Thịnh Hào 1 Quận Đống Đa. 72m Mặt Tiền 16m Nhỉnh 14 Tỷ. Cam Kết Ảnh Thật Mô Tả Chính Xác. Chủ Cần Bán Nhanh. 5404,0,https://nhadat24h.net.vn/du-an/ban-nha-mat-pho-thinh-hao-1-quan-dong-da-72m-mat-tien-16m-nhinh-14-ty-cam-ket-anh-that-mo-ta-chinh-xac-chu-can-ban-nhanh-5404/294618, 72 m, 16 m,Hàng Bột,Đống Đa,Hà Nội,None
1039, Có,4 pn, MS294643,,Sổ đỏ chính chủ.,,3 t, 43 m,Sổ Đỏ, Có, 10.75 m,https://nhadat24h.net.vn/storage/product/11106/z4884848434352-999dc8d550928a2edd7f8a60f5012fd4.jpg, Có, Bán Nhà Mặt Phố Hàng Cháo Quận Đống Đa. 43m Nhỉnh 16 Tỷ. Cam Kết Ảnh Thật Mô Tả Chính Xác. Chủ Thiện Chí Cần Thanh Khoản Gấp. 5250, Không,16300000000, 15 m,"Đường Hàng Cháo, Cát Linh", Không,Bán Nhà Mặt Phố Hàng Cháo Quận Đống Đa. 43m Nhỉnh 16 Tỷ. Cam Kết Ảnh Thật Mô Tả Chính Xác. Chủ Thiện Chí Cần Thanh Khoản Gấp. 5250,0,https://nhadat24h.net.vn/du-an/ban-nha-mat-pho-hang-chao-quan-dong-da-43m-nhinh-16-ty-cam-ket-anh-that-mo-ta-chinh-xac-chu-thien-chi-can-thanh-khoan-gap-5250/294643, 43 m, 4 m,Cát Linh,Đống Đa,Hà Nội,Hàng Cháo
1040, Có,3 pn, MS294638,,Chủ hợp tác thiện chí bán giá bán linh động,,3 t, 52 m,Sổ Đỏ, Có, 13 m,https://nhadat24h.net.vn/storage/product/16635/img-20230717-125732-1689573871751.jpg, Có, Bán Nhà Mặt Phố Tây Sơn Quận Đống Đa. 52m Mặt Tiền 4m Nhỉnh 18 Tỷ. Cam Kết Ảnh Thật Mô Tả Chính Xác. Chủ Muốn Bán Nhanh Giá Chốt Linh Động. 5378, Không,18100000000, 30 m,"Đường Tây Sơn, Quang Trung", Không,Bán Nhà Mặt Phố Tây Sơn Quận Đống Đa. 52m Mặt Tiền 4m Nhỉnh 18 Tỷ. Cam Kết Ảnh Thật Mô Tả Chính Xác. Chủ Muốn Bán Nhanh Giá Chốt Linh Động. 5378,0,https://nhadat24h.net.vn/du-an/ban-nha-mat-pho-tay-son-quan-dong-da-52m-mat-tien-4m-nhinh-18-ty-cam-ket-anh-that-mo-ta-chinh-xac-chu-muon-ban-nhanh-gia-chot-linh-dong-5378/294638, 52 m, 4 m,Quang Trung,Đống Đa,Hà Nội,Tây Sơn
